Title,URL,latitude,longitude,Type
Tramp Stamp Granny's,"https://www.google.com/maps/place/Tramp+Stamp+Granny's/@34.1009389,-118.3294278,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2bf3bc552f5b5:0xa56a96ae325369e5!8m2!3d34.1009389!4d-118.3294278!16s%2Fg%2F11gbkt6phg?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.1009389,-118.3294278,Vintage
Bar Sinister,"https://www.google.com/maps/place/Bar+Sinister/@34.1011412,-118.334943,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2bf24aec0df51:0x69fc1582e234afbd!8m2!3d34.1011412!4d-118.334943!16s%2Fg%2F1z449xnzk?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.1011412,-118.334943,Vintage
Duke's Spirited Cocktails,"https://www.google.com/maps/place/Duke's+Spirited+Cocktails/@38.611362,-122.870146,17z/data=!3m1!4b1!4m6!3m5!1s0x80841733f733343b:0xd240172d06e764cb!8m2!3d38.611362!4d-122.870146!16s%2Fg%2F11bzx8fhg7?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",38.611362,-122.870146,Vintage
Princess Polly Glendale,"https://www.google.com/maps/place/Princess+Polly+Glendale/@34.1455624,-118.2586461,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c188ba64d171:0x81e9084f8ca6f18b!8m2!3d34.1455624!4d-118.2586461!16s%2Fg%2F11xf3qnmsc?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.1455624,-118.2586461,Vintage
Common Space Brewery,"https://www.google.com/maps/place/Common+Space+Brewery/@33.9166294,-118.3334931,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b5da1a08406d:0xfee0a06b259a2d25!8m2!3d33.9166294!4d-118.3334931!16s%2Fg%2F11c70bxysf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.9166294,-118.3334931,Vintage
Grand Ole BBQ Flinn Springs,"https://www.google.com/maps/place/Grand+Ole+BBQ+Flinn+Springs/@32.8552339,-116.837732,17z/data=!3m1!4b1!4m6!3m5!1s0x80d95f034114acdd:0x9f882fe687f2f68!8m2!3d32.8552339!4d-116.837732!16s%2Fg%2F11glt0tltq?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",32.8552339,-116.837732,Vintage
Landers Supply House,"https://www.google.com/maps/place/Landers+Supply+House/@33.6522598,-117.9196319,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcdf6850a6af6f:0x3050eb47de8069b9!8m2!3d33.6522598!4d-117.9196319!16s%2Fg%2F11gsbnmh1_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.6522598,-117.9196319,Vintage
Susie's Bar,"https://www.google.com/maps/place/Susie's+Bar/@38.578441,-122.57946,17z/data=!3m1!4b1!4m6!3m5!1s0x8084430bb7a876bf:0xac0102b6e882de4b!8m2!3d38.578441!4d-122.57946!16s%2Fg%2F1vqmjld3?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",38.578441,-122.57946,Vintage
Topanga Social,"https://www.google.com/maps/place/Topanga+Social/@34.1888859,-118.6041411,16z/data=!3m1!4b1!4m6!3m5!1s0x80c29dc9476b2e91:0xd7042c876a0b1ab2!8m2!3d34.1888859!4d-118.6041411!16s%2Fg%2F11ty0klhts?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.1888859,-118.6041411,Vintage
The Beverly Hilton,"https://www.google.com/maps/place/The+Beverly+Hilton/@34.0664073,-118.4126525,17z/data=!3m1!4b1!4m9!3m8!1s0x80c2bbf586ce431d:0x3f3cab5e2b80bff3!5m2!4m1!1i2!8m2!3d34.0664073!4d-118.4126525!16s%2Fm%2F05c26pb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0664073,-118.4126525,Vintage
Missouri Lounge,"https://www.google.com/maps/place/Missouri+Lounge+%26+Cafe/@37.8591472,-122.2891778,17z/data=!3m1!4b1!4m6!3m5!1s0x80857ef2a48beb39:0x6258db8c4ccf8202!8m2!3d37.8591472!4d-122.2891778!16s%2Fg%2F1tfp2p9v?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8591472,-122.2891778,Vintage
Kip’s Bar and Grill,"https://www.google.com/maps/place/Kip%E2%80%99s+Bar+and+Grill/@37.8679934,-122.2595917,17z/data=!3m1!4b1!4m6!3m5!1s0x80857c2f4d028897:0x8899b025af05f5e0!8m2!3d37.8679934!4d-122.2595917!16s%2Fg%2F1tvdk05c?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8679934,-122.2595917,Vintage
Cellarmaker Brewing Co.,"https://www.google.com/maps/place/Cellarmaker+Brewing+Co./@37.8579307,-122.2915214,17z/data=!3m1!4b1!4m6!3m5!1s0x80857f4c94282869:0xf91987ac1f93997a!8m2!3d37.8579307!4d-122.2915214!16s%2Fg%2F11trl5ppx_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8579307,-122.2915214,Vintage
Almanac Adventureland & Brewery,"https://www.google.com/maps/place/Almanac+Adventureland+%26+Brewery/@37.783325,-122.299099,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7fb9b2cd7cf9:0x3dec623235f335d4!8m2!3d37.783325!4d-122.299099!16s%2Fg%2F1ptvz9w8j?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.783325,-122.299099,Vintage
The Howards’ Mystic Saloon,"https://www.google.com/maps/place/The+Howards%E2%80%99+Mystic+Saloon/@38.2041992,-120.3693222,17z/data=!3m1!4b1!4m6!3m5!1s0x8090baeb014f8207:0x8f99a75b7437eb6e!8m2!3d38.2041992!4d-120.3693222!16s%2Fg%2F11bccgdr4y?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",38.2041992,-120.3693222,Vintage
Neumos,"https://www.google.com/maps/place/Neumos/@47.6139423,-122.31965,16z/data=!3m1!4b1!4m6!3m5!1s0x54906acc41da3297:0xb0f243207c489c15!8m2!3d47.6139423!4d-122.31965!16s%2Fm%2F0k0d3hd?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",47.6139423,-122.31965,Vintage
SPIN Seattle,"https://www.google.com/maps/place/SPIN+Seattle/@47.6115518,-122.3351673,16z/data=!3m1!4b1!4m6!3m5!1s0x54906ab4c1cb6fd7:0x642f0ed89b3ceccc!8m2!3d47.6115518!4d-122.3351673!16s%2Fg%2F11hbg8lzjf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",47.6115518,-122.3351673,Vintage
World of Mirth,"https://www.google.com/maps/place/World+of+Mirth/@37.5523662,-77.4791845,17z/data=!3m1!4b1!4m6!3m5!1s0x89b113e5243ce54b:0xfad6a720ce67bbe7!8m2!3d37.5523662!4d-77.4791845!16s%2Fg%2F1tgcn4v_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.5523662,-77.4791845,Vintage
Cobra Cabana,"https://www.google.com/maps/place/Cobra+Cabana/@37.5509642,-77.4489545,17z/data=!3m1!4b1!4m6!3m5!1s0x89b11134757b1c6b:0x490c2af5b5ca90b1!8m2!3d37.5509642!4d-77.4489545!16s%2Fg%2F11gnsc41df?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.5509642,-77.4489545,Vintage
"Asher Adams, Autograph Collection","https://www.google.com/maps/place/Asher+Adams,+Autograph+Collection/@40.7693908,-111.9030898,17z/data=!3m1!4b1!4m9!3m8!1s0x8752f5291cb18335:0x6b268dafa553f92f!5m2!4m1!1i2!8m2!3d40.7693908!4d-111.9030898!16s%2Fg%2F11vy4jy8ft?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",40.7693908,-111.9030898,Vintage
The Quencher,"https://www.google.com/maps/place/The+Quencher/@41.4896545,-71.3187633,17z/data=!3m1!4b1!4m6!3m5!1s0x89e5afcf26d0e6e7:0x8cc5ab7819d3a48a!8m2!3d41.4896545!4d-71.3187633!16s%2Fg%2F11vpjw_734?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",41.4896545,-71.3187633,Vintage
SPIN Philadelphia,"https://www.google.com/maps/place/SPIN+Philadelphia/@39.9491218,-75.165946,17z/data=!3m1!4b1!4m6!3m5!1s0x89c6c62553c09637:0xe2a533a1db4afcf!8m2!3d39.9491218!4d-75.165946!16s%2Fg%2F11d_d43f46?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.9491218,-75.165946,Vintage
Easton Public Market,"https://www.google.com/maps/place/Easton+Public+Market/@40.6912933,-75.2104273,17z/data=!3m1!4b1!4m6!3m5!1s0x89c46c50e474c529:0xc073ad8656dc8c96!8m2!3d40.6912933!4d-75.2104273!16s%2Fg%2F1ptzbz5vj?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",40.6912933,-75.2104273,Vintage
Cobra,"https://www.google.com/maps/place/Cobra/@39.9481854,-82.9975447,17z/data=!3m1!4b1!4m6!3m5!1s0x88388f33a51f3611:0xdd2d3f55f4fdbab3!8m2!3d39.9481854!4d-82.9975447!16s%2Fg%2F11vdjsvg41?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.9481854,-82.9975447,Vintage
Astra Rooftop,"https://www.google.com/maps/place/Astra+Rooftop/@39.9727152,-83.0049779,17z/data=!3m1!4b1!4m6!3m5!1s0x88388fddbee21c4d:0xe70e9dcc97ee7f99!8m2!3d39.9727152!4d-83.0049779!16s%2Fg%2F11ydk3khnn?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.9727152,-83.0049779,Vintage
The Eagle's Dare,"https://www.google.com/maps/place/The+Eagle's+Dare/@34.2409057,-77.9462133,17z/data=!3m1!4b1!4m6!3m5!1s0x89aa1f315add69eb:0x51b7d6b8c0104a45!8m2!3d34.2409057!4d-77.9462133!16s%2Fg%2F11swjy3ng7?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.2409057,-77.9462133,Vintage
Lazy Diamond,"https://www.google.com/maps/place/Lazy+Diamond/@35.5981926,-82.5535536,17z/data=!3m1!4b1!4m6!3m5!1s0x8859f4a82bae6a1d:0x53a0597fd1268829!8m2!3d35.5981926!4d-82.5535536!16s%2Fg%2F11b76txb0z?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",35.5981926,-82.5535536,Vintage
Fitz and the Wolfe,"https://www.google.com/maps/place/Fitz+and+the+Wolfe/@35.5954515,-82.5548502,16z/data=!3m1!4b1!4m6!3m5!1s0x8859f3eb24b04319:0xdc3f8f716f431c2b!8m2!3d35.5954515!4d-82.5548502!16s%2Fg%2F11md29kfqz?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",35.5954515,-82.5548502,Vintage
Backstage at Revel,"https://www.google.com/maps/place/Backstage+at+Revel/@35.1345479,-106.6160359,17z/data=!3m1!4b1!4m6!3m5!1s0x87220ad00a8fadaf:0xea4a3364b646f2bc!8m2!3d35.1345479!4d-106.6160359!16s%2Fg%2F11cjp7n4gb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",35.1345479,-106.6160359,Vintage
The Holland Project,"https://www.google.com/maps/place/The+Holland+Project/@39.5096225,-119.8036663,17z/data=!3m1!4b1!4m6!3m5!1s0x8099409633eac997:0x52839845d8219286!8m2!3d39.5096225!4d-119.8036663!16s%2Fg%2F11btn1csfm?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.5096225,-119.8036663,Vintage
Bowl Incline,"https://www.google.com/maps/place/Bowl+Incline/@39.2470545,-119.9490501,17z/data=!3m1!4b1!4m6!3m5!1s0x8099703dd870d977:0x1cfbda3edd53de2a!8m2!3d39.2470545!4d-119.9490501!16s%2Fg%2F1td1dnsw?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.2470545,-119.9490501,Vintage
Nighthawk,"https://www.google.com/maps/place/Nighthawk/@39.0988801,-94.5845601,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0f1bdcafca915:0x2a4cddf601242f93!8m2!3d39.0988801!4d-94.5845601!16s%2Fg%2F11p64rf757?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.0988801,-94.5845601,Vintage
Kemper Museum of Contemporary Art,"https://www.google.com/maps/place/Kemper+Museum+of+Contemporary+Art/@39.04643,-94.5851292,16z/data=!3m1!4b1!4m6!3m5!1s0x87c0efc1ad1b3e8f:0x3d4cc7616f68f718!8m2!3d39.04643!4d-94.5851292!16zL20vMDMyMWx5?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.04643,-94.5851292,Vintage
Jubans Restaurant & Bar,"https://www.google.com/maps/place/Jubans+Restaurant+%26+Bar/@30.4212223,-91.1504093,17z/data=!3m1!4b1!4m6!3m5!1s0x8626a7ecfb8341ad:0xb7dd85f8061f5d7d!8m2!3d30.4212223!4d-91.1504093!16s%2Fm%2F03cs1vf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",30.4212223,-91.1504093,Vintage
James B. Beam Distilling Co.,"https://www.google.com/maps/place/James+B.+Beam+Distilling+Co./@37.931145,-85.652424,17z/data=!3m1!4b1!4m6!3m5!1s0x886901aff214fe0f:0x6344565b40dec517!8m2!3d37.931145!4d-85.652424!16s%2Fg%2F11rrzll3q?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.931145,-85.652424,Vintage
"Hotel Nickel Plate Fishers, Tapestry Collection by Hilton","https://www.google.com/maps/place/Hotel+Nickel+Plate+Fishers,+Tapestry+Collection+by+Hilton/@39.9563058,-86.0164765,16z/data=!3m1!4b1!4m9!3m8!1s0x8814b3819b18c14f:0x4d052b2d16eeba9c!5m2!4m1!1i2!8m2!3d39.9563058!4d-86.0164765!16s%2Fg%2F11vs26pfsr?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",39.9563058,-86.0164765,Vintage
SPIN Chicago,"https://www.google.com/maps/place/SPIN+Chicago/@41.8886781,-87.6283111,16z/data=!3m1!4b1!4m6!3m5!1s0x880e2cae2595fbf5:0x9f2045b00877336!8m2!3d41.8886781!4d-87.6283111!16s%2Fg%2F11b808ns0j?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.8886781,-87.6283111,Vintage
Mini Wonder,"https://www.google.com/maps/place/Mini+Wonder/@41.9460153,-87.6637214,17z/data=!3m1!4b1!4m6!3m5!1s0x880fd3a57bcea569:0xe21cd6d4d205edfd!8m2!3d41.9460153!4d-87.6637214!16s%2Fg%2F11krd27t4m?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.9460153,-87.6637214,Vintage
McGregor Square,"https://www.google.com/maps/place/McGregor+Square/@39.7549234,-104.9961421,17z/data=!3m1!4b1!4m6!3m5!1s0x876c79a0162ab8f5:0x5008b730be91a947!8m2!3d39.7549234!4d-104.9961421!16s%2Fg%2F11h9b21_p6?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",39.7549234,-104.9961421,Vintage
SPIN Washington DC,"https://www.google.com/maps/place/SPIN+Washington+DC/@38.8971868,-77.0308571,16z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7da524b094d:0xcde89c658349fe7e!8m2!3d38.8971868!4d-77.0308571!16s%2Fg%2F11fhv48cfn?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.8971868,-77.0308571,Vintage
Monkey Pants Bar & Grill,"https://www.google.com/maps/place/Monkey+Pants+Bar+%26+Grill/@33.393621,-111.938547,17z/data=!3m1!4b1!4m6!3m5!1s0x872b08a543bdbc59:0xf2d1b2148355c325!8m2!3d33.393621!4d-111.938547!16s%2Fg%2F1x5qt79f?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.393621,-111.938547,Vintage
Westchester Children's Museum,"https://www.google.com/maps/place/Westchester+Children's+Museum/@40.964538,-73.6771867,17z/data=!3m1!4b1!4m6!3m5!1s0x89c290eb3a3794f1:0x9562ae942f7b81b3!8m2!3d40.964538!4d-73.6771867!16s%2Fg%2F11b61r6tpq?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.964538,-73.6771867,Digital
Tara Mor | NYC,"https://www.google.com/maps/place/Tara+Mor+%7C+NYC/@40.7482331,-73.9921101,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259c7f1e842db:0x9c33e001b046dc9!8m2!3d40.7482331!4d-73.9921101!16s%2Fg%2F11x1_jg0f4?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7482331,-73.9921101,Digital
The Woo Woo,"https://www.google.com/maps/place/The+Woo+Woo/@40.7600765,-73.9872658,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259b4eaef5879:0xb467cff69710db22!8m2!3d40.7600765!4d-73.9872658!16s%2Fg%2F11rtv1r04w?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7600765,-73.9872658,Digital
SPIN New York Flatiron,"https://www.google.com/maps/place/SPIN+New+York+Flatiron/@40.7402964,-73.9869661,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25e53d445199b:0x643dafa6695c23a4!8m2!3d40.7402964!4d-73.9869661!16s%2Fg%2F1tlnfc2y?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7402964,-73.9869661,Vintage
Petco,"https://www.google.com/maps/place/Petco/@40.7363801,-73.9888543,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259a212f7bdad:0xaf44b237dcb0c4c5!8m2!3d40.7363801!4d-73.9888543!16s%2Fg%2F1tdng52x?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7363801,-73.9888543,Digital
Somebody's Darling,"https://www.google.com/maps/place/Somebody's+Darling/@40.7773537,-73.9488206,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2596f8f6cfe15:0x73fe071417173911!8m2!3d40.7773537!4d-73.9488206!16s%2Fg%2F11sbq5m9dw?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7773537,-73.9488206,Vintage
Bartley Dunnes,"https://www.google.com/maps/place/Bartley+Dunnes/@40.7632788,-73.9810001,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25992da7b3d39:0xfc4f8823d7bd9dae!8m2!3d40.7632788!4d-73.9810001!16s%2Fg%2F11ssvhf2h6?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7632788,-73.9810001,Digital
Miss Nellie's,"https://www.google.com/maps/place/Miss+Nellie's/@40.7593949,-73.9900238,16z/data=!3m1!4b1!4m6!3m5!1s0x89c258539117119f:0x5e4b76d700e83c21!8m2!3d40.7593949!4d-73.9900238!16s%2Fg%2F11whrnv1m3?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7593949,-73.9900238,Digital
tm:rw,"https://www.google.com/maps/place/tm:rw/@40.7563572,-73.988081,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25941f54a70d1:0x2d1df5b2087c182f!8m2!3d40.7563572!4d-73.988081!16s%2Fg%2F11xlh6swfj?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7563572,-73.988081,Vintage
Steve Madden,"https://www.google.com/maps/place/Steve+Madden/@40.7562722,-73.9870432,16z/data=!3m1!4b1!4m6!3m5!1s0x89c25854c6a64b41:0x53b669a7b15f2e52!8m2!3d40.7562722!4d-73.9870432!16s%2Fg%2F11d_v75l9q?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7562722,-73.9870432,Digital
Princess Polly Soho,"https://www.google.com/maps/place/Princess+Polly+Soho/@40.7225159,-73.9989085,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2597f3c3caf7d:0x4f40996a0b5a16a9!8m2!3d40.7225159!4d-73.9989085!16s%2Fg%2F11m6h7hp60?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7225159,-73.9989085,Digital
Vacations BK,"https://www.google.com/maps/place/Vacations+BK/@40.7083665,-73.9203662,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25f29784b4fa1:0xc7e91c351bd78f92!8m2!3d40.7083665!4d-73.9203662!16s%2Fg%2F11s36t9c0l?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7083665,-73.9203662,Digital
Turbo Pizza,"https://www.google.com/maps/place/Turbo+Pizza/@40.7025381,-73.9208373,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25d005d07f7ff:0x5b6329564482142d!8m2!3d40.7025381!4d-73.9208373!16s%2Fg%2F11xgyjrny6?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7025381,-73.9208373,Digital
The Three Diamond Door,"https://www.google.com/maps/place/The+Three+Diamond+Door/@40.703515,-73.926153,16z/data=!3m1!4b1!4m6!3m5!1s0x89c25c036c162621:0xd0cd6c1540118898!8m2!3d40.703515!4d-73.926153!16s%2Fg%2F11b6lk5ppm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.703515,-73.926153,Digital
THE LAST CALL,"https://www.google.com/maps/place/THE+LAST+CALL/@40.7110088,-73.9483117,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25960b002ce0b:0x4c26308e56f3510e!8m2!3d40.7110088!4d-73.9483117!16s%2Fg%2F11tmy16c0d?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7110088,-73.9483117,Digital
The Broadway,"https://www.google.com/maps/place/The+Broadway/@40.6910465,-73.9248535,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25d3d8746263f:0x64cce35cb31d2295!8m2!3d40.6910465!4d-73.9248535!16s%2Fg%2F11fl54z756?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.6910465,-73.9248535,Digital
Lady Jay's,"https://www.google.com/maps/place/Lady+Jay's/@40.7115158,-73.9468141,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25957ec434d69:0x1926304b1669620e!8m2!3d40.7115158!4d-73.9468141!16s%2Fg%2F1thvtm5f?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.7115158,-73.9468141,Vintage
Tirana Castle,"https://www.google.com/maps/place/Tirana+Castle/@41.3264355,19.8221456,17z/data=!3m1!4b1!4m6!3m5!1s0x13503110a95ab631:0xa2c2c15c21446e60!8m2!3d41.3264355!4d19.8221456!16s%2Fm%2F04zy198?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",41.3264355,19.8221456,Digital
AFLOAT,"https://www.google.com/maps/place/AFLOAT/@-37.8190528,144.9666324,17z/data=!3m1!4b1!4m6!3m5!1s0x6ad643c44aa84c01:0xabb2db74e2f2f738!8m2!3d-37.8190528!4d144.9666324!16s%2Fg%2F11grprl4d2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",-37.8190528,144.9666324,Vintage
The Wayward Kitchen & Cocktails,"https://www.google.com/maps/place/The+Wayward+Kitchen+%26+Cocktails/@40.73507,-73.0836452,17z/data=!3m1!4b1!4m6!3m5!1s0x89e84b8300fd5f1d:0xfc95d9f119d88885!8m2!3d40.73507!4d-73.0836452!16s%2Fg%2F11tc4mw_yk?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.73507,-73.0836452,Digital
Photoism,"https://www.google.com/maps/place/Photoism+Ch%C3%B9a+B%E1%BB%99c/@21.0071738,105.8288312,17z/data=!3m1!4b1!4m6!3m5!1s0x3135ad00157b2f61:0x8cfd79651ab59108!8m2!3d21.0071738!4d105.8288312!16s%2Fg%2F11wwrw3rw9?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",21.0071738,105.8288312,Digital
Photoism韓式拍貼台中｜拍貼 - 拍貼機,"https://www.google.com/maps/place/Photoism%E9%9F%93%E5%BC%8F%E6%8B%8D%E8%B2%BC%E5%8F%B0%E4%B8%AD%EF%BD%9C%E6%8B%8D%E8%B2%BC+-+%E6%8B%8D%E8%B2%BC%E6%A9%9F/@24.151332,120.685472,17z/data=!3m1!4b1!4m6!3m5!1s0x34693d2cd614fd4b:0xb1477229c1c05ae4!8m2!3d24.151332!4d120.685472!16s%2Fg%2F11v411zgyt?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",24.151332,120.685472,Digital
PHOTOISM,"https://www.google.com/maps/place/PHOTOISM/@22.622194,120.301051,17z/data=!3m1!4b1!4m6!3m5!1s0x346e050001333499:0x224559788f3ecd5a!8m2!3d22.622194!4d120.301051!16s%2Fg%2F11w2fcjcxx?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",22.622194,120.301051,Digital
Photoism 中山｜韓式拍貼機,"https://www.google.com/maps/place/Photoism+%E4%B8%AD%E5%B1%B1%EF%BD%9C%E9%9F%93%E5%BC%8F%E6%8B%8D%E8%B2%BC%E6%A9%9F/@25.0558391,121.5205716,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a9e9801da0b7:0x29fecd75d2807673!8m2!3d25.0558391!4d121.5205716!16s%2Fg%2F11xlbwsx3p?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",25.0558391,121.5205716,Digital
Photoism台北｜韓式拍貼 - 拍貼 - 拍貼機,"https://www.google.com/maps/place/Photoism%E5%8F%B0%E5%8C%97%EF%BD%9C%E9%9F%93%E5%BC%8F%E6%8B%8D%E8%B2%BC+-+%E6%8B%8D%E8%B2%BC+-+%E6%8B%8D%E8%B2%BC%E6%A9%9F/@25.0421598,121.5521336,17z/data=!3m1!4b1!4m6!3m5!1s0x3442abd5f8be8e37:0xe25a73440d2ea7bf!8m2!3d25.0421598!4d121.5521336!16s%2Fg%2F11w1jxz9k2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",25.0421598,121.5521336,Digital
